x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesto
0.6220880150794983,0.7862845063209534,2.1122752968949499e-07,0.5666050910949707,0.7769222259521484,-0.013219940476119518,0.5201654434204102,0.7257654666900635,-0.016513394191861153,0.48739099502563477,0.6809616088867188,-0.020026110112667084,0.45451441407203674,0.6641397476196289,-0.02268856205046177,0.5361583828926086,0.6362696886062622,0.0015104986960068345,0.5063643455505371,0.57845139503479,-0.0055757020600140095,0.4897817373275757,0.5410661697387695,-0.013841016218066216,0.47693002223968506,0.509208083152771,-0.020926501601934433,0.5641776323318481,0.6126198172569275,-0.001907549798488617,0.5466435551643372,0.5400776863098145,-0.006503609009087086,0.5375062227249146,0.49161070585250854,-0.012841005809605122,0.5292888879776001,0.4536520838737488,-0.01809528097510338,0.5958095192909241,0.6063698530197144,-0.008914915844798088,0.5867321491241455,0.5350270867347717,-0.017712488770484924,0.5816922187805176,0.4881584942340851,-0.02691751904785633,0.5767547488212585,0.4510316550731659,-0.03317674994468689,0.629489004611969,0.6119834780693054,-0.017728671431541443,0.6447209119796753,0.5539429187774658,-0.026406528428196907,0.6559425592422485,0.5127607583999634,-0.032634273171424866,0.6640557050704956,0.4753192961215973,-0.03716094419360161,open
0.6192665100097656,0.8036415576934814,5.416087560661254e-07,0.5155356526374817,0.769501805305481,-0.035838156938552856,0.4321259558200836,0.678022027015686,-0.05409405380487442,0.36606693267822266,0.5920133590698242,-0.07166801393032074,0.296803742647171,0.5733780860900879,-0.08905219286680222,0.46315133571624756,0.4815945029258728,-0.018534839153289795,0.4207955002784729,0.35549214482307434,-0.035859256982803345,0.40019476413726807,0.2750806510448456,-0.05536625161767006,0.3849737346172333,0.20350585877895355,-0.07341495156288147,0.5238931775093079,0.44603392481803894,-0.023713838309049606,0.5016049146652222,0.2952096462249756,-0.038004714995622635,0.4927915930747986,0.19902387261390686,-0.05633235722780228,0.4851938486099243,0.12010738253593445,-0.07274992763996124,0.5881586670875549,0.44953134655952454,-0.03504064306616783,0.5850209593772888,0.3056492805480957,-0.055962223559617996,0.5809419751167297,0.21499066054821014,-0.08170734345912933,0.574158787727356,0.14139977097511292,-0.10183238238096237,0.6537359356880188,0.48039335012435913,-0.050123535096645355,0.6970027089118958,0.3855258822441101,-0.06962155550718307,0.7264528870582581,0.3177463412284851,-0.08678106963634491,0.7499412894248962,0.2559801936149597,-0.10126592963933945,open
0.6226099133491516,0.788049578666687,4.3175427322239557e-07,0.5325998067855835,0.761914074420929,-0.03302043303847313,0.4562525749206543,0.6815432906150818,-0.04871892184019089,0.3957574963569641,0.6064155101776123,-0.06368568539619446,0.3340526819229126,0.5907777547836304,-0.07822398841381073,0.4789150655269623,0.5060104727745056,-0.017016153782606125,0.4374108910560608,0.3972127139568329,-0.032772887498140335,0.4174569845199585,0.3271638751029968,-0.04961400851607323,0.40203067660331726,0.26499858498573303,-0.06521783024072647,0.5320731401443481,0.47181132435798645,-0.02098572812974453,0.5100489854812622,0.3399507403373718,-0.03487851843237877,0.500341534614563,0.2567131519317627,-0.0504855178296566,0.4908178448677063,0.18982860445976257,-0.06432857364416122,0.5882201790809631,0.4719778597354889,-0.03072589822113514,0.5825624465942383,0.345840185880661,-0.050710905343294144,0.5769344568252563,0.2669861912727356,-0.07279956340789795,0.568601667881012,0.20316141843795776,-0.08975806087255478,0.645887553691864,0.496288537979126,-0.04396193474531174,0.6835058927536011,0.41231611371040344,-0.0618327297270298,0.7100492715835571,0.3527025580406189,-0.07710151374340057,0.730871319770813,0.2991114556789398,-0.08995349705219269,open
0.6294856667518616,0.8321688175201416,2.4062660486379173e-07,0.5629835724830627,0.8146332502365112,-0.020767316222190857,0.5075292587280273,0.7466964721679688,-0.027815906330943108,0.4669165015220642,0.6886928081512451,-0.03430897742509842,0.42439907789230347,0.6724469065666199,-0.04015915095806122,0.5258625745773315,0.634842574596405,-0.005925354082137346,0.4941439926624298,0.5585838556289673,-0.015969954431056976,0.4770849347114563,0.5083805322647095,-0.02773139253258705,0.4637393653392792,0.46239230036735535,-0.03908534348011017,0.5613991022109985,0.6087551116943359,-0.00950652826577425,0.5399852991104126,0.5185996294021606,-0.018503408879041672,0.5288190245628357,0.4592320919036865,-0.030080245807766914,0.5190327167510986,0.4084089994430542,-0.04034135118126869,0.6009278297424316,0.6064593195915222,-0.017204005271196365,0.5901896357536316,0.5160379409790039,-0.031221171841025352,0.5835577249526978,0.4583032727241516,-0.04654708877205849,0.5766890048980713,0.4100433886051178,-0.05815613269805908,0.6441043615341187,0.620561420917511,-0.027204930782318115,0.6658045053482056,0.5526372194290161,-0.04039464145898819,0.6828387379646301,0.5051030516624451,-0.050952743738889694,0.6966568827629089,0.4615058898925781,-0.05974941328167915,open
0.6718248128890991,0.870293915271759,6.53226095437276e-08,0.6153632998466492,0.8456786274909973,-0.012572955340147018,0.5688406229019165,0.7853044271469116,-0.016847988590598106,0.5387818813323975,0.7325382232666016,-0.022724313661456108,0.5059472322463989,0.7119641900062561,-0.02831641212105751,0.5802731513977051,0.6867051124572754,0.0030224360525608063,0.5550061464309692,0.6190647482872009,-0.006230507977306843,0.5417793989181519,0.5809263586997986,-0.016851181164383888,0.5304821729660034,0.5491532683372498,-0.02569887973368168,0.6126819849014282,0.6645088791847229,-0.0021749893203377724,0.5982404351234436,0.5852468013763428,-0.00883257482200861,0.5909609794616699,0.5373752117156982,-0.01831345073878765,0.5825135707855225,0.5006988644599915,-0.02683471329510212,0.649397075176239,0.6625502109527588,-0.011233962140977383,0.6436982750892639,0.5842419862747192,-0.022368354722857475,0.6396439671516418,0.5336448550224304,-0.03570156916975975,0.635287880897522,0.49400585889816284,-0.045605018734931946,0.688538134098053,0.6747616529464722,-0.02195657603442669,0.7092182040214539,0.6180394887924194,-0.03151401877403259,0.7242754101753235,0.5798971652984619,-0.04003236070275307,0.7357861399650574,0.5462429523468018,-0.04727146402001381,open
0.6742488145828247,0.8294663429260254,8.094554004856036e-08,0.6368206739425659,0.8057584166526794,-0.0043069724924862385,0.6160957217216492,0.7515809535980225,-0.0037806667387485504,0.6050518751144409,0.715408980846405,-0.005399875808507204,0.584286630153656,0.7082857489585876,-0.0074584102258086205,0.6405444741249084,0.6686268448829651,0.008830111473798752,0.6373721361160278,0.6145929098129272,0.005314876325428486,0.6346665024757385,0.577942430973053,-0.0011946354061365128,0.63200843334198,0.5476477146148682,-0.007698641624301672,0.660490870475769,0.6589844226837158,0.0015404957812279463,0.6598408222198486,0.5892767310142517,-0.002515872474759817,0.6592977643013,0.5424602031707764,-0.009829344227910042,0.6581982374191284,0.5055299997329712,-0.01631365902721882,0.681326150894165,0.6633936166763306,-0.008144141174852848,0.6887679696083069,0.5938698649406433,-0.015813026577234268,0.6932713985443115,0.548597514629364,-0.02706809900701046,0.6962311267852783,0.5132432579994202,-0.03563285991549492,0.7033697366714478,0.6775545477867126,-0.018793407827615738,0.7252054810523987,0.6289235353469849,-0.026167768985033035,0.7396896481513977,0.5955734252929688,-0.03316635265946388,0.7512955069541931,0.5659382343292236,-0.039470694959163666,open
0.6696949005126953,0.8224012851715088,9.424238811561736e-08,0.6339341402053833,0.8014195561408997,-0.0038077563513070345,0.6159438490867615,0.7470389008522034,-0.0022722729481756687,0.6072499752044678,0.7118058800697327,-0.002802708651870489,0.5887548923492432,0.7055153846740723,-0.0036448061000555754,0.6402506828308105,0.6645675301551819,0.009736317209899426,0.6388925313949585,0.6111598610877991,0.007394713349640369,0.6372249722480774,0.5750998258590698,0.0020808777771890163,0.6352704167366028,0.5452210307121277,-0.003551025642082095,0.6576278209686279,0.6555184125900269,0.0025100463535636663,0.6574135422706604,0.5865404009819031,-0.0007585238199681044,0.6571266055107117,0.5406703352928162,-0.0070444620214402676,0.6559190154075623,0.503968358039856,-0.01252081897109747,0.6761351823806763,0.6597321033477783,-0.007077287882566452,0.6848435401916504,0.5888655185699463,-0.014295666478574276,0.6897667646408081,0.5431662797927856,-0.025008192285895348,0.6928085684776306,0.506839394569397,-0.03296336159110069,0.6959848999977112,0.6729377508163452,-0.017564328387379646,0.7172770500183105,0.621989369392395,-0.025016264989972115,0.7312659025192261,0.5876887440681458,-0.03187234699726105,0.7422322034835815,0.5570666193962097,-0.037837907671928406,open
0.6628122925758362,0.8136602640151978,5.99747593810207e-08,0.621452808380127,0.7957584857940674,-0.009512240067124367,0.5929014086723328,0.7436709403991699,-0.011417892761528492,0.5761942267417908,0.7053415179252625,-0.014460570178925991,0.5529257655143738,0.7032977342605591,-0.017822401598095894,0.612402617931366,0.6605507731437683,0.0016617075307294726,0.6036117076873779,0.608274519443512,-0.0030404343269765377,0.5989024043083191,0.5741353631019592,-0.010070466436445713,0.5939320921897888,0.5448025465011597,-0.01710304617881775,0.6352378726005554,0.6465018391609192,-0.003213031915947795,0.6296058893203735,0.5793941020965576,-0.00858266744762659,0.6264552474021912,0.5359753966331482,-0.015626655891537666,0.6220909357070923,0.5014104843139648,-0.02185612916946411,0.6597962379455566,0.6473369598388672,-0.010758116841316223,0.663895308971405,0.5799440145492554,-0.019905786961317062,0.6666231155395508,0.5362768173217773,-0.03135283663868904,0.6667788028717041,0.5018451809883118,-0.03957958519458771,0.68612140417099,0.6592987179756165,-0.019614407792687416,0.7071996331214905,0.6099241375923157,-0.028111657127738,0.7215065360069275,0.5775774717330933,-0.035799723118543625,0.7314771413803101,0.54853355884552,-0.04231856018304825,open
0.6356956362724304,0.7871512174606323,2.1687138485049218e-07,0.5881856083869934,0.7739151120185852,-0.0117271663621068,0.547402024269104,0.7353521585464478,-0.017743248492479324,0.5162467956542969,0.7016581296920776,-0.023936498910188675,0.48788702487945557,0.6932388544082642,-0.029943563044071198,0.5558529496192932,0.6543161273002625,-0.005923250690102577,0.5338518619537354,0.6032580137252808,-0.012977919541299343,0.5226002335548401,0.5701839923858643,-0.019786307588219643,0.5143894553184509,0.5442632436752319,-0.02558480203151703,0.5832656025886536,0.6353497505187988,-0.009131303057074547,0.5709713101387024,0.5737165808677673,-0.013940190896391869,0.5646148324012756,0.5349730849266052,-0.019239988178014755,0.558799147605896,0.50722736120224,-0.023884152993559837,0.6148093938827515,0.6327441334724426,-0.014853335916996002,0.6109211444854736,0.5721451044082642,-0.02321266196668148,0.6082901954650879,0.5345081090927124,-0.03195125237107277,0.605837881565094,0.5066156387329102,-0.038178764283657074,0.6474850177764893,0.6420190930366516,-0.021783219650387764,0.6656373143196106,0.5969449877738953,-0.030175887048244476,0.6788318157196045,0.5666288137435913,-0.03612907603383064,0.689018189907074,0.5412731766700745,-0.04043618217110634,open
0.571824312210083,0.7688230276107788,2.375642651486487e-07,0.5283313393592834,0.7708150148391724,-0.013231542892754078,0.48577556014060974,0.7437684535980225,-0.018827419728040695,0.4511696994304657,0.721028208732605,-0.023939432576298714,0.4240395426750183,0.7270607948303223,-0.028630157932639122,0.4717280864715576,0.6732295751571655,-0.0069678304716944695,0.4377288520336151,0.6312960386276245,-0.013849180191755295,0.41905733942985535,0.6041736602783203,-0.020965347066521645,0.40432173013687134,0.5803651213645935,-0.02725427784025669,0.49243924021720886,0.6473932266235352,-0.008917066268622875,0.46722686290740967,0.593799352645874,-0.012845034711062908,0.45399802923202515,0.5609337687492371,-0.018498538061976433,0.44331616163253784,0.5354093909263611,-0.02336619794368744,0.5207709074020386,0.6356201171875,-0.013072340749204159,0.5037434697151184,0.5809916853904724,-0.02000320516526699,0.49506691098213196,0.5505725741386414,-0.027942026033997536,0.488018661737442,0.5270089507102966,-0.03376542776823044,0.5528092980384827,0.6350761651992798,-0.01864955760538578,0.5598841905593872,0.5908862948417664,-0.026420582085847855,0.5663397312164307,0.560718297958374,-0.03180250525474548,0.572331964969635,0.53496915102005,-0.03543851524591446,open
